"country_name","debt_change_percentage"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"Egypt, Arab Rep.","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"El Salvador","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eritrea","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Eswatini","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
